value,period,region,indID,dsID,source,is_number
76,2011,ARG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
54,2012,ARG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
95,2013,ARG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1980,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1981,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1982,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1983,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1984,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1985,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1986,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1987,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1,1988,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1989,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1990,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1991,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1,1992,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
4,1993,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1994,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1995,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
43,1996,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
69,1997,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
50,1998,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
190,1999,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
119,2000,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
201,2001,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
170,2002,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
91,2003,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
38,2004,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
81,2005,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
107,2006,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
42,2007,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
39,2008,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
90,2009,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
72,2010,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
31,2011,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
41,2012,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
27,2013,ARM,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1980,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1981,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1982,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1983,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1984,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1985,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1986,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1987,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1988,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1989,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1990,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1991,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1992,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1993,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1994,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
2,1995,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
5,1996,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1,1997,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
30,1998,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
16,1999,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,2000,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,2001,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
2,2002,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,2003,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1,2004,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1,2005,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
2,2006,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
2,2007,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
4,2008,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
47,2009,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
8,2010,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
8,2011,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
2,2012,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
9,2013,ATG,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1980,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1981,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1982,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1983,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1984,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1985,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1986,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1987,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1988,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1,1989,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1990,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1991,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1992,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1993,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1994,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1995,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1996,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1997,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1998,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1,1999,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1,2000,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
2,2001,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,2002,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,2003,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,2004,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
5,2005,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
36,2006,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
3,2007,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1,2008,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
158,2009,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
7,2010,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
187,2011,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
99,2012,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
42,2013,AUS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1980,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1981,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1982,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1983,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1984,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1985,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1986,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1987,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1988,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1989,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1990,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1991,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1992,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1993,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1994,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
8,1995,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
23,1996,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
68,1997,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
38,1998,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
43,1999,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
36,2000,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
37,2001,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
49,2002,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
50,2003,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
24,2004,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
123,2005,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
155,2006,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
35,2007,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
23,2008,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
47,2009,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
94,2010,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
38,2011,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
45,2012,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
12,2013,AZE,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1980,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1981,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1982,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1983,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1984,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1985,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1986,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1987,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1988,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
2,1989,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1990,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1991,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1992,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1,1993,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1994,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
3,1995,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
469,1996,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
291,1997,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
569,1998,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
735,1999,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1055,2000,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1169,2001,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
870,2002,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
931,2003,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
788,2004,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
718,2005,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
629,2006,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
431,2007,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
615,2008,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
594,2009,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
465,2010,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
261,2011,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
219,2012,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
191,2013,BDI,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1980,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1981,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1982,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1983,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
2,1984,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
2,1985,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1986,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1987,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
2,1988,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1989,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1990,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
3,1991,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1992,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1993,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1,1994,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
3,1995,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
2,1996,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
3,1997,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
6,1998,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
47,1999,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
58,2000,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
90,2001,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
21,2002,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
5,2003,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
4,2004,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
51,2005,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
53,2006,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
44,2007,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
94,2008,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
188,2009,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
212,2010,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
104,2011,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
86,2012,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
50,2013,BEN,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1980,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1981,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1982,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1983,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1984,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1985,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1986,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1987,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
2,1988,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1989,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1990,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1991,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1992,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1993,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1994,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1995,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
3,1996,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1,1997,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
6,1998,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
60,1999,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
63,2000,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
99,2001,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
50,2002,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
64,2003,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
60,2004,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
128,2005,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
189,2006,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
234,2007,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
239,2008,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
418,2009,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
274,2010,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
157,2011,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
348,2012,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
210,2013,BFA,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1980,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1981,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1982,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1983,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1,1984,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
2,1985,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
4,1986,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1,1987,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
3,1988,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
2,1989,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1990,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
4,1991,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1992,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
4,1993,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1,1994,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
26,1995,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
27,1996,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
41,1997,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
168,1998,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
62,1999,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
124,2000,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
15,2001,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
132,2002,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
180,2003,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
522,2004,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
199,2005,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
81,2006,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1051,2007,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
358,2008,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
481,2009,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
310,2010,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
266,2011,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
339,2012,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
320,2013,BGD,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1980,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1981,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1982,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1983,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1984,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1985,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1986,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1987,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1988,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1989,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1990,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1991,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1992,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1993,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1994,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1995,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1996,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1997,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1998,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1999,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,2000,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,2001,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,2002,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1,2003,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1,2004,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,2005,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,2006,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1,2007,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,2008,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
9,2009,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1,2010,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
99,2011,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
32,2012,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
19,2013,BHR,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1980,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1981,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1982,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1983,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1984,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1985,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1,1986,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1987,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1988,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1989,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1990,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1991,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
1,1992,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1993,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1994,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
2,1995,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
2,1996,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1997,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
0,1998,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
40,1999,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
2,2000,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
23,2001,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
4,2002,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
13,2003,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
110,2004,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
14,2005,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
16,2006,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
30,2007,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
106,2008,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
10,2009,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
10,2010,BHS,RW001,reliefweb,http://api.rwlabs.org/v1/reports,1.0
